Sara left the school to Alex.	ARG1
Frederick left the store to Adam.	ARG1
Emma left the boat to Jason.	ARG1
Kevin left the pharmacy to Sara.	ARG1
Sally left the university to Joseph.	ARG1
Walter left the cafe to Christine.	ARG1
Joan left the school to Mark.	ARG1
Ryan left the station to Joe.	ARG1
Ray left the restaurant to Patricia.	ARG1
Frederick left the pharmacy to Jeff.	ARG1
Michelle left the university to Ron.	ARG1
Leslie left the station to George.	ARG1
Kim left the university to Jerry.	ARG1
Samuel left the shop to Florence.	ARG1
Lawrence left the store to Suzanne.	ARG1
Andrea left the shop to Carol.	ARG1
Donald left the airport to Victoria.	ARG1
Ellen left the room to Kim.	ARG1
James left the store to Alfred.	ARG1
Samuel left the university to Emma.	ARG1
Kate left the school to Florence.	ARG1
Steven left the harbor to Nancy.	ARG1
Mike left the room to Jay.	ARG1
Julie left the cafe to Janet.	ARG1
Martin left the university to Jill.	ARG1
Judy left the shop to George.	ARG1
Leslie left the room to Carol.	ARG1
Jean left the cafe to Jimmy.	ARG1
Simon left the pharmacy to David.	ARG1
Edwin left the boat to Lauren.	ARG1
Ashley left the airport to Katherine.	ARG1
Hugh left the station to Jason.	ARG1
Ed left the harbor to Rose.	ARG1
Cynthia left the harbor to Donald.	ARG1
William left the store to Hugh.	ARG1
Adam left the harbor to Kathryn.	ARG1
Steve left the pharmacy to Ray.	ARG1
Howard left the room to Dan.	ARG1
Frank left the school to Alex.	ARG1
Wendy left the harbor to Charles.	ARG1
Emily left the store to Stephen.	ARG1
Jessica left the school to Deborah.	ARG1
Edward left the university to Brian.	ARG1
Jerry left the room to Margaret.	ARG1
Donald left the house to Colin.	ARG1
Daniel left the university to Alexander.	ARG1
Lawrence left the shop to Anne.	ARG1
Bill left the house to Suzanne.	ARG1
Sue left the hotel to Martin.	ARG1
Richard left the restaurant to Albert.	ARG1
Ann left the shop to Jill.	ARG1
Tony left the school to William.	ARG1
Karen left the restaurant to Chris.	ARG1
Virginia left the university to Charlotte.	ARG1
Fiona left the harbor to Caroline.	ARG1
Sophie left the boat to Bobby.	ARG1
Arthur left the pharmacy to Florence.	ARG1
Ed left the pharmacy to Edward.	ARG1
Cynthia left the school to Kathryn.	ARG1
Leslie left the restaurant to Kenneth.	ARG1
Victoria left the university to Joseph.	ARG1
Don left the boat to Frances.	ARG1
Alexandra left the station to Virginia.	ARG1
Sam left the restaurant to Henry.	ARG1
Thomas left the store to Annie.	ARG1
Joseph left the house to Michael.	ARG1
Karen left the pharmacy to Andrew.	ARG1
Alan left the hotel to Roger.	ARG1
Barbara left the pharmacy to Bobby.	ARG1
Hugh left the pharmacy to George.	ARG1
Ryan left the restaurant to Sharon.	ARG1
Kathryn left the restaurant to Roy.	ARG1
Samuel left the pharmacy to Philip.	ARG1
Jeff left the harbor to Edith.	ARG1
Kelly left the house to Dorothy.	ARG1
Alison left the house to Lauren.	ARG1
Jay left the airport to Tom.	ARG1
Eric left the harbor to Emma.	ARG1
Daniel left the restaurant to Anne.	ARG1
Benjamin left the shop to Kathleen.	ARG1
Gary left the pharmacy to Roy.	ARG1
Eleanor left the cafe to Angela.	ARG1
Dan left the boat to Jean.	ARG1
Anthony left the room to Lynn.	ARG1
Angela left the pharmacy to Tony.	ARG1
Annie left the school to Linda.	ARG1
Sarah left the store to Kelly.	ARG1
Judy left the station to Roger.	ARG1
Kim left the station to Emma.	ARG1
Jay left the house to Hugh.	ARG1
Jerry left the university to Deborah.	ARG1
Ralph left the hotel to Diana.	ARG1
Jill left the harbor to Larry.	ARG1
Edwin left the hotel to Maria.	ARG1
Stephen left the restaurant to Harriet.	ARG1
Jim left the university to Patrick.	ARG1
Annie left the shop to Matt.	ARG1
Annie left the cafe to Dorothy.	ARG1
