Philip left the headphones to Jason.	ARG2
Harold left the wallet to Anna.	ARG2
Carol left the bottle to Margaret.	ARG2
Fred left the beanie to Michelle.	ARG2
Ian left the spoon to Jack.	ARG2
Amanda left the fork to Alex.	ARG2
Virginia left the wallet to Adam.	ARG2
Elaine left the pen to Howard.	ARG2
Greg left the headphones to Helen.	ARG2
Virginia left the fork to Sandra.	ARG2
Julia left the spoon to Kevin.	ARG2
Anthony left the backpack to Ralph.	ARG2
Emily left the phone to Charlie.	ARG2
Margaret left the bag to Howard.	ARG2
Amanda left the knife to Katherine.	ARG2
James left the bag to Scott.	ARG2
Amanda left the backpack to Stephanie.	ARG2
Tim left the fork to Anthony.	ARG2
Ray left the book to Jay.	ARG2
Dave left the headphones to Sharon.	ARG2
Mark left the beanie to Jason.	ARG2
James left the wallet to Jack.	ARG2
Helen left the headphones to Caroline.	ARG2
Lucy left the backpack to Anne.	ARG2
Jill left the keys to John.	ARG2
Eleanor left the beanie to Virginia.	ARG2
Nick left the spoon to Edward.	ARG2
Barbara left the bottle to Larry.	ARG2
Alexandra left the pen to Ray.	ARG2
Judith left the spoon to Johnny.	ARG2
Margaret left the charger to Matt.	ARG2
Christine left the bottle to Mike.	ARG2
Suzanne left the spoon to Frederick.	ARG2
Diane left the headphones to Ed.	ARG2
Katie left the spoon to Donna.	ARG2
Howard left the keys to Susan.	ARG2
Caroline left the bag to Sam.	ARG2
Walter left the bag to Matt.	ARG2
Linda left the knife to Marie.	ARG2
Joe left the charger to Lisa.	ARG2
John left the wallet to Mike.	ARG2
Charlotte left the knife to Johnny.	ARG2
Anthony left the headphones to Don.	ARG2
Fiona left the keys to Julia.	ARG2
Fiona left the headphones to Thomas.	ARG2
Patrick left the backpack to Jay.	ARG2
Alexandra left the pen to Andrea.	ARG2
Dorothy left the spoon to Charles.	ARG2
Lauren left the spoon to Frederick.	ARG2
Barbara left the spoon to Elaine.	ARG2
Jessica left the knife to Mary.	ARG2
Sandra left the keys to Deborah.	ARG2
Jessica left the backpack to Nicole.	ARG2
Joe left the charger to Ian.	ARG2
Kenneth left the keys to Bobby.	ARG2
Joan left the spoon to Linda.	ARG2
Thomas left the knife to Andrea.	ARG2
Nick left the book to Anne.	ARG2
Ken left the pen to Christine.	ARG2
Andrea left the charger to Jerry.	ARG2
Kathryn left the charger to Tom.	ARG2
Bobby left the beanie to Victoria.	ARG2
Martin left the headphones to Kathryn.	ARG2
Thomas left the knife to Hugh.	ARG2
Jean left the keys to Samuel.	ARG2
Marilyn left the phone to Kathy.	ARG2
Ashley left the beanie to Catherine.	ARG2
Harold left the bottle to Don.	ARG2
Jason left the fork to Ben.	ARG2
Philip left the charger to Jay.	ARG2
Sharon left the headphones to Greg.	ARG2
Ken left the keys to Katie.	ARG2
Arthur left the phone to Walter.	ARG2
Michelle left the backpack to Jonathan.	ARG2
Grace left the charger to Colin.	ARG2
Amanda left the wallet to Alice.	ARG2
Sharon left the book to Sue.	ARG2
Edward left the pen to Dave.	ARG2
Marie left the book to Dave.	ARG2
Ian left the pen to Tim.	ARG2
Kate left the knife to Emily.	ARG2
Marie left the knife to Kim.	ARG2
Alison left the fork to Mary.	ARG2
Andrea left the bottle to Jean.	ARG2
Stephen left the phone to Nick.	ARG2
Laura left the fork to Ralph.	ARG2
Katie left the bag to Bob.	ARG2
Carl left the knife to Dick.	ARG2
Francis left the keys to James.	ARG2
Kenneth left the spoon to Martha.	ARG2
Leslie left the keys to Maria.	ARG2
Ray left the book to Alison.	ARG2
Jeff left the fork to Heather.	ARG2
Sam left the beanie to Howard.	ARG2
Nicole left the book to Ron.	ARG2
Catherine left the keys to Ron.	ARG2
Simon left the phone to Leslie.	ARG2
Louis left the phone to Janet.	ARG2
Ken left the wallet to Ruth.	ARG2
Kate left the beanie to Jeff.	ARG2
