Philip left the headphones to Jason.	ARG1
Harold left the wallet to Anna.	ARG1
Carol left the bottle to Margaret.	ARG1
Fred left the beanie to Michelle.	ARG1
Ian left the spoon to Jack.	ARG1
Amanda left the fork to Alex.	ARG1
Virginia left the wallet to Adam.	ARG1
Elaine left the pen to Howard.	ARG1
Greg left the headphones to Helen.	ARG1
Virginia left the fork to Sandra.	ARG1
Julia left the spoon to Kevin.	ARG1
Anthony left the backpack to Ralph.	ARG1
Emily left the phone to Charlie.	ARG1
Margaret left the bag to Howard.	ARG1
Amanda left the knife to Katherine.	ARG1
James left the bag to Scott.	ARG1
Amanda left the backpack to Stephanie.	ARG1
Tim left the fork to Anthony.	ARG1
Ray left the book to Jay.	ARG1
Dave left the headphones to Sharon.	ARG1
Mark left the beanie to Jason.	ARG1
James left the wallet to Jack.	ARG1
Helen left the headphones to Caroline.	ARG1
Lucy left the backpack to Anne.	ARG1
Jill left the keys to John.	ARG1
Eleanor left the beanie to Virginia.	ARG1
Nick left the spoon to Edward.	ARG1
Barbara left the bottle to Larry.	ARG1
Alexandra left the pen to Ray.	ARG1
Judith left the spoon to Johnny.	ARG1
Margaret left the charger to Matt.	ARG1
Christine left the bottle to Mike.	ARG1
Suzanne left the spoon to Frederick.	ARG1
Diane left the headphones to Ed.	ARG1
Katie left the spoon to Donna.	ARG1
Howard left the keys to Susan.	ARG1
Caroline left the bag to Sam.	ARG1
Walter left the bag to Matt.	ARG1
Linda left the knife to Marie.	ARG1
Joe left the charger to Lisa.	ARG1
John left the wallet to Mike.	ARG1
Charlotte left the knife to Johnny.	ARG1
Anthony left the headphones to Don.	ARG1
Fiona left the keys to Julia.	ARG1
Fiona left the headphones to Thomas.	ARG1
Patrick left the backpack to Jay.	ARG1
Alexandra left the pen to Andrea.	ARG1
Dorothy left the spoon to Charles.	ARG1
Lauren left the spoon to Frederick.	ARG1
Barbara left the spoon to Elaine.	ARG1
Jessica left the knife to Mary.	ARG1
Sandra left the keys to Deborah.	ARG1
Jessica left the backpack to Nicole.	ARG1
Joe left the charger to Ian.	ARG1
Kenneth left the keys to Bobby.	ARG1
Joan left the spoon to Linda.	ARG1
Thomas left the knife to Andrea.	ARG1
Nick left the book to Anne.	ARG1
Ken left the pen to Christine.	ARG1
Andrea left the charger to Jerry.	ARG1
Kathryn left the charger to Tom.	ARG1
Bobby left the beanie to Victoria.	ARG1
Martin left the headphones to Kathryn.	ARG1
Thomas left the knife to Hugh.	ARG1
Jean left the keys to Samuel.	ARG1
Marilyn left the phone to Kathy.	ARG1
Ashley left the beanie to Catherine.	ARG1
Harold left the bottle to Don.	ARG1
Jason left the fork to Ben.	ARG1
Philip left the charger to Jay.	ARG1
Sharon left the headphones to Greg.	ARG1
Ken left the keys to Katie.	ARG1
Arthur left the phone to Walter.	ARG1
Michelle left the backpack to Jonathan.	ARG1
Grace left the charger to Colin.	ARG1
Amanda left the wallet to Alice.	ARG1
Sharon left the book to Sue.	ARG1
Edward left the pen to Dave.	ARG1
Marie left the book to Dave.	ARG1
Ian left the pen to Tim.	ARG1
Kate left the knife to Emily.	ARG1
Marie left the knife to Kim.	ARG1
Alison left the fork to Mary.	ARG1
Andrea left the bottle to Jean.	ARG1
Stephen left the phone to Nick.	ARG1
Laura left the fork to Ralph.	ARG1
Katie left the bag to Bob.	ARG1
Carl left the knife to Dick.	ARG1
Francis left the keys to James.	ARG1
Kenneth left the spoon to Martha.	ARG1
Leslie left the keys to Maria.	ARG1
Ray left the book to Alison.	ARG1
Jeff left the fork to Heather.	ARG1
Sam left the beanie to Howard.	ARG1
Nicole left the book to Ron.	ARG1
Catherine left the keys to Ron.	ARG1
Simon left the phone to Leslie.	ARG1
Louis left the phone to Janet.	ARG1
Ken left the wallet to Ruth.	ARG1
Kate left the beanie to Jeff.	ARG1
