Sara left the school to Alex.	ARG2
Frederick left the store to Adam.	ARG2
Emma left the boat to Jason.	ARG2
Kevin left the pharmacy to Sara.	ARG2
Sally left the university to Joseph.	ARG2
Walter left the cafe to Christine.	ARG2
Joan left the school to Mark.	ARG2
Ryan left the station to Joe.	ARG2
Ray left the restaurant to Patricia.	ARG2
Frederick left the pharmacy to Jeff.	ARG2
Michelle left the university to Ron.	ARG2
Leslie left the station to George.	ARG2
Kim left the university to Jerry.	ARG2
Samuel left the shop to Florence.	ARG2
Lawrence left the store to Suzanne.	ARG2
Andrea left the shop to Carol.	ARG2
Donald left the airport to Victoria.	ARG2
Ellen left the room to Kim.	ARG2
James left the store to Alfred.	ARG2
Samuel left the university to Emma.	ARG2
Kate left the school to Florence.	ARG2
Steven left the harbor to Nancy.	ARG2
Mike left the room to Jay.	ARG2
Julie left the cafe to Janet.	ARG2
Martin left the university to Jill.	ARG2
Judy left the shop to George.	ARG2
Leslie left the room to Carol.	ARG2
Jean left the cafe to Jimmy.	ARG2
Simon left the pharmacy to David.	ARG2
Edwin left the boat to Lauren.	ARG2
Ashley left the airport to Katherine.	ARG2
Hugh left the station to Jason.	ARG2
Ed left the harbor to Rose.	ARG2
Cynthia left the harbor to Donald.	ARG2
William left the store to Hugh.	ARG2
Adam left the harbor to Kathryn.	ARG2
Steve left the pharmacy to Ray.	ARG2
Howard left the room to Dan.	ARG2
Frank left the school to Alex.	ARG2
Wendy left the harbor to Charles.	ARG2
Emily left the store to Stephen.	ARG2
Jessica left the school to Deborah.	ARG2
Edward left the university to Brian.	ARG2
Jerry left the room to Margaret.	ARG2
Donald left the house to Colin.	ARG2
Daniel left the university to Alexander.	ARG2
Lawrence left the shop to Anne.	ARG2
Bill left the house to Suzanne.	ARG2
Sue left the hotel to Martin.	ARG2
Richard left the restaurant to Albert.	ARG2
Ann left the shop to Jill.	ARG2
Tony left the school to William.	ARG2
Karen left the restaurant to Chris.	ARG2
Virginia left the university to Charlotte.	ARG2
Fiona left the harbor to Caroline.	ARG2
Sophie left the boat to Bobby.	ARG2
Arthur left the pharmacy to Florence.	ARG2
Ed left the pharmacy to Edward.	ARG2
Cynthia left the school to Kathryn.	ARG2
Leslie left the restaurant to Kenneth.	ARG2
Victoria left the university to Joseph.	ARG2
Don left the boat to Frances.	ARG2
Alexandra left the station to Virginia.	ARG2
Sam left the restaurant to Henry.	ARG2
Thomas left the store to Annie.	ARG2
Joseph left the house to Michael.	ARG2
Karen left the pharmacy to Andrew.	ARG2
Alan left the hotel to Roger.	ARG2
Barbara left the pharmacy to Bobby.	ARG2
Hugh left the pharmacy to George.	ARG2
Ryan left the restaurant to Sharon.	ARG2
Kathryn left the restaurant to Roy.	ARG2
Samuel left the pharmacy to Philip.	ARG2
Jeff left the harbor to Edith.	ARG2
Kelly left the house to Dorothy.	ARG2
Alison left the house to Lauren.	ARG2
Jay left the airport to Tom.	ARG2
Eric left the harbor to Emma.	ARG2
Daniel left the restaurant to Anne.	ARG2
Benjamin left the shop to Kathleen.	ARG2
Gary left the pharmacy to Roy.	ARG2
Eleanor left the cafe to Angela.	ARG2
Dan left the boat to Jean.	ARG2
Anthony left the room to Lynn.	ARG2
Angela left the pharmacy to Tony.	ARG2
Annie left the school to Linda.	ARG2
Sarah left the store to Kelly.	ARG2
Judy left the station to Roger.	ARG2
Kim left the station to Emma.	ARG2
Jay left the house to Hugh.	ARG2
Jerry left the university to Deborah.	ARG2
Ralph left the hotel to Diana.	ARG2
Jill left the harbor to Larry.	ARG2
Edwin left the hotel to Maria.	ARG2
Stephen left the restaurant to Harriet.	ARG2
Jim left the university to Patrick.	ARG2
Annie left the shop to Matt.	ARG2
Annie left the cafe to Dorothy.	ARG2
