Lucy left the boat.	ARG1
Sharon left the school.	ARG1
Nick left the school.	ARG1
Jill left the cafe.	ARG1
Albert left the station.	ARG1
Leslie left the airport.	ARG1
Tony left the harbor.	ARG1
Charlotte left the store.	ARG1
Sophie left the hotel.	ARG1
Barbara left the harbor.	ARG1
Samuel left the shop.	ARG1
Wendy left the university.	ARG1
George left the harbor.	ARG1
Michael left the school.	ARG1
Jennifer left the station.	ARG1
Walter left the hotel.	ARG1
Suzanne left the station.	ARG1
Alice left the station.	ARG1
Ralph left the boat.	ARG1
Nicole left the hotel.	ARG1
Diane left the harbor.	ARG1
Emily left the station.	ARG1
Alexander left the pharmacy.	ARG1
Kenneth left the harbor.	ARG1
Nicole left the store.	ARG1
Ellen left the school.	ARG1
Keith left the university.	ARG1
Grace left the house.	ARG1
Amanda left the house.	ARG1
Scott left the university.	ARG1
Christine left the pharmacy.	ARG1
Julia left the station.	ARG1
Joan left the cafe.	ARG1
Joe left the hotel.	ARG1
Mary left the store.	ARG1
Matt left the shop.	ARG1
Francis left the pharmacy.	ARG1
Francis left the store.	ARG1
Rebecca left the airport.	ARG1
Ralph left the hotel.	ARG1
Brian left the school.	ARG1
Jack left the airport.	ARG1
George left the hotel.	ARG1
Robin left the station.	ARG1
Kim left the hotel.	ARG1
Ken left the boat.	ARG1
Sharon left the harbor.	ARG1
Hugh left the restaurant.	ARG1
Al left the hotel.	ARG1
Don left the boat.	ARG1
Melissa left the boat.	ARG1
Harold left the airport.	ARG1
Maria left the house.	ARG1
Harry left the airport.	ARG1
Jonathan left the house.	ARG1
Tony left the shop.	ARG1
Annie left the school.	ARG1
Jill left the university.	ARG1
Jerry left the station.	ARG1
Heather left the house.	ARG1
Tony left the restaurant.	ARG1
Carol left the cafe.	ARG1
Eleanor left the university.	ARG1
Ralph left the hotel.	ARG1
Katie left the shop.	ARG1
Johnny left the cafe.	ARG1
Alexander left the airport.	ARG1
Kathryn left the house.	ARG1
Leslie left the school.	ARG1
Kathleen left the hotel.	ARG1
Ken left the shop.	ARG1
Marie left the boat.	ARG1
Helen left the station.	ARG1
Steven left the school.	ARG1
Evelyn left the cafe.	ARG1
Katie left the store.	ARG1
Dan left the cafe.	ARG1
Colin left the harbor.	ARG1
Angela left the store.	ARG1
Marilyn left the restaurant.	ARG1
Ruth left the pharmacy.	ARG1
Hugh left the station.	ARG1
Maria left the cafe.	ARG1
Evelyn left the room.	ARG1
Larry left the shop.	ARG1
Bill left the university.	ARG1
Ben left the restaurant.	ARG1
Adam left the cafe.	ARG1
Fred left the university.	ARG1
Chris left the university.	ARG1
Francis left the pharmacy.	ARG1
Billy left the room.	ARG1
Virginia left the university.	ARG1
Mary left the shop.	ARG1
Bill left the boat.	ARG1
David left the school.	ARG1
Ryan left the pharmacy.	ARG1
Colin left the university.	ARG1
Greg left the harbor.	ARG1
Paul left the shop.	ARG1
