Gary was mugged by someone last night.	ARG1
Amy was assaulted by someone last night.	ARG1
Larry was mugged by someone last night.	ARG1
Brian was kicked by someone last night.	ARG1
Janet was raped by someone last night.	ARG1
Ray was assaulted by someone last night.	ARG1
Judith was killed by someone last night.	ARG1
Charles was murdered by someone last night.	ARG1
Matthew was stabbed by someone last night.	ARG1
Paul was raped by someone last night.	ARG1
Lisa was strangled by someone last night.	ARG1
Elizabeth was raped by someone last night.	ARG1
Richard was robbed by someone last night.	ARG1
Elaine was strangled by someone last night.	ARG1
Linda was mugged by someone last night.	ARG1
Kenneth was robbed by someone last night.	ARG1
Jeff was punched by someone last night.	ARG1
Jill was robbed by someone last night.	ARG1
Lisa was raped by someone last night.	ARG1
Patricia was cut by someone last night.	ARG1
Charles was beat by someone last night.	ARG1
Rachel was mugged by someone last night.	ARG1
Judy was molested by someone last night.	ARG1
Helen was threatened by someone last night.	ARG1
Joan was stabbed by someone last night.	ARG1
Judy was threatened by someone last night.	ARG1
Lynn was molested by someone last night.	ARG1
Jonathan was killed by someone last night.	ARG1
Larry was shot by someone last night.	ARG1
Pamela was beat by someone last night.	ARG1
Barbara was molested by someone last night.	ARG1
Edward was assaulted by someone last night.	ARG1
Samuel was murdered by someone last night.	ARG1
Maria was stabbed by someone last night.	ARG1
Samuel was killed by someone last night.	ARG1
Dan was strangled by someone last night.	ARG1
Anna was punched by someone last night.	ARG1
Johnny was shot by someone last night.	ARG1
Kate was kicked by someone last night.	ARG1
Virginia was beheaded by someone last night.	ARG1
Nancy was hit by someone last night.	ARG1
Amanda was strangled by someone last night.	ARG1
Dave was beheaded by someone last night.	ARG1
Ruth was assaulted by someone last night.	ARG1
Mary was strangled by someone last night.	ARG1
Mike was mugged by someone last night.	ARG1
Kim was strangled by someone last night.	ARG1
Charlotte was shot by someone last night.	ARG1
Tony was shot by someone last night.	ARG1
Johnny was assaulted by someone last night.	ARG1
Victoria was mugged by someone last night.	ARG1
Brian was strangled by someone last night.	ARG1
Judith was molested by someone last night.	ARG1
Kathryn was cut by someone last night.	ARG1
Caroline was beat by someone last night.	ARG1
Rebecca was robbed by someone last night.	ARG1
Carol was beheaded by someone last night.	ARG1
Annie was strangled by someone last night.	ARG1
Edith was murdered by someone last night.	ARG1
Patricia was threatened by someone last night.	ARG1
Scott was robbed by someone last night.	ARG1
Peter was molested by someone last night.	ARG1
Don was strangled by someone last night.	ARG1
Sharon was murdered by someone last night.	ARG1
Charlotte was kicked by someone last night.	ARG1
Cynthia was beheaded by someone last night.	ARG1
Mary was molested by someone last night.	ARG1
Chris was molested by someone last night.	ARG1
Rebecca was shot by someone last night.	ARG1
Katherine was mugged by someone last night.	ARG1
Charles was cut by someone last night.	ARG1
Rachel was mugged by someone last night.	ARG1
Peter was threatened by someone last night.	ARG1
Arthur was punched by someone last night.	ARG1
Claire was molested by someone last night.	ARG1
Julie was strangled by someone last night.	ARG1
Amy was strangled by someone last night.	ARG1
Steve was shot by someone last night.	ARG1
Carol was molested by someone last night.	ARG1
Jennifer was shot by someone last night.	ARG1
Betty was assaulted by someone last night.	ARG1
Louise was strangled by someone last night.	ARG1
Frederick was raped by someone last night.	ARG1
Jonathan was killed by someone last night.	ARG1
Eleanor was molested by someone last night.	ARG1
Jean was kicked by someone last night.	ARG1
Arthur was beat by someone last night.	ARG1
Jim was molested by someone last night.	ARG1
Joseph was assaulted by someone last night.	ARG1
Nicole was molested by someone last night.	ARG1
Walter was punched by someone last night.	ARG1
Alex was cut by someone last night.	ARG1
Samuel was kicked by someone last night.	ARG1
Donald was mugged by someone last night.	ARG1
Adam was stabbed by someone last night.	ARG1
Rose was kicked by someone last night.	ARG1
Alison was murdered by someone last night.	ARG1
Alfred was mugged by someone last night.	ARG1
Anthony was molested by someone last night.	ARG1
Christopher was strangled by someone last night.	ARG1
