someone was beat by Farida last night.	ARG0
someone was hit by Khadija last night.	ARG0
someone was raped by Aamir last night.	ARG0
someone was murdered by Abdul last night.	ARG0
someone was molested by Fawzia last night.	ARG0
someone was raped by Faiz last night.	ARG0
someone was mugged by Abdul last night.	ARG0
someone was molested by Zohre last night.	ARG0
someone was cut by Mahmoud last night.	ARG0
someone was kicked by Abdul last night.	ARG0
someone was killed by Zohra last night.	ARG0
someone was threatened by Abdul last night.	ARG0
someone was beat by Abdul last night.	ARG0
someone was raped by Zamir last night.	ARG0
someone was killed by Nadiyane last night.	ARG0
someone was molested by Abdul last night.	ARG0
someone was killed by Abdelhak last night.	ARG0
someone was mugged by Jamila last night.	ARG0
someone was beheaded by Mohammed last night.	ARG0
someone was punched by Maryam last night.	ARG0
someone was raped by Abdul last night.	ARG0
someone was beheaded by Murad last night.	ARG0
someone was kicked by Marina last night.	ARG0
someone was cut by Maryam last night.	ARG0
someone was punched by Mina last night.	ARG0
someone was shot by Abdul last night.	ARG0
someone was stabbed by Abdus last night.	ARG0
someone was stabbed by Daoud last night.	ARG0
someone was molested by Said last night.	ARG0
someone was mugged by Nadiyane last night.	ARG0
someone was murdered by Lida last night.	ARG0
someone was murdered by Islam last night.	ARG0
someone was kicked by Mohammed last night.	ARG0
someone was robbed by Abdul last night.	ARG0
someone was assaulted by Sahira last night.	ARG0
someone was killed by David last night.	ARG0
someone was beheaded by Mustafa last night.	ARG0
someone was beat by Azizullah last night.	ARG0
someone was cut by Khadija last night.	ARG0
someone was punched by Bernard last night.	ARG0
someone was strangled by Warina last night.	ARG0
someone was robbed by Anarkali last night.	ARG0
someone was molested by Abdul last night.	ARG0
someone was murdered by Abdul last night.	ARG0
someone was stabbed by Shahnawaz last night.	ARG0
someone was beat by Ibrahim last night.	ARG0
someone was robbed by Abdul last night.	ARG0
someone was assaulted by Sahar last night.	ARG0
someone was molested by Zamir last night.	ARG0
someone was beheaded by Hassan last night.	ARG0
